survey_type,site,transect,depth_m,date,time_start,min,latitude,longitude,species,phase,fork_length_cm
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.5,2019-09-08,8:07:00,0,12.215364,-68.337442,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,1,12.215365,-68.33744,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,2,12.215331,-68.337306,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,14.3,2019-09-08,8:07:00,3,12.215202,-68.337458,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,4,15.2,2019-09-08,8:07:00,4,12.215106,-68.337534,Chromis multilineata,NA,6 to <8
